"player","date","time","id","item","itemID","itemString","response","votes","playerClass","instance","boss","difficultyID","mapID","groupSize","gear1","gear2","responseID","isAwardReason","note","owner","typeCode","tierToken"
"Memedín-Zul'jin","2023/12/20","23:06:03","1703106363-38","Venerated Smoldering Dreamheart","207480","item:207480::::::::70:577::5:4:9511:7980:1504:8767::::::","Tier Set","1","PALADIN","Amirdrassil, the Dream's Hope-Heroic","Smolderon","15","2549","27","Zealous Pyreknight's Ailettes","","1","false","tengo de lfr","Lasttime-Uldum","default","true"
"Memedín-Zul'jin","2023/12/20","23:49:33","1703108973-4","Blossom of Amirdrassil","207171","item:207171::::::::70:577::5:5:6652:7980:9574:1514:8767::::::","Bis","0","PALADIN","Amirdrassil, the Dream's Hope-Heroic","Unknown","15","2549","17","Screaming Black Dragonscale","Ominous Chromatic Essence","2","false","","Lasttime-Uldum","default",""
"Sheldts-Sanguino","2023/12/20","22:52:46","1703105566-32","Wellspring Wristlets","210203","item:210203::::::::70:577::5:7:6652:9600:9508:7980:9570:1504:8767::::::","Bis","0","SHAMAN","Amirdrassil, the Dream's Hope-Heroic","Nymue, Weaver of the Cycle","15","2549","28","Blighted Grasp Bracers","","2","false","","Lasttime-Uldum","default",""
"Sheldts-Sanguino","2023/12/20","23:50:23","1703109023-6","Flame-Warped Curio","210947","item:210947::::::::70:577::5:3:7980:1507:8767::::::","Tier Set","0","SHAMAN","Amirdrassil, the Dream's Hope-Heroic","Unknown","15","2549","18","Greatwolf Outcast's Jaws","Temple Acolyte's Uniform","1","false","Pantalones de nm D:","Lasttime-Uldum","default",""
"Sheldts-Sanguino","2023/12/21","22:16:01","1703189761-1","Ancient Haubark","207142","item:207142::::::::70:102::6:6:6652:9509:7981:9573:1511:8767::::::","Pass","0","SHAMAN","Amirdrassil, the Dream's Hope-Mythic","Gnarlroot","16","2549","20","Temple Acolyte's Uniform","","PASS","false","","Codetuma-Zul'jin","default",""
"Sheldts-Sanguino","2023/12/22","00:07:34","1703196454-1","Twisted Flamecuffs","207143","item:207143::::::::70:577::6:7:6652:9599:9509:7981:9575:1517:8767::::::","Offspec","2","SHAMAN","Amirdrassil, the Dream's Hope-Mythic","Larodar, Keeper of the Flame","16","2549","20","Wellspring Wristlets","","5","false","","Lasttime-Uldum","default",""
"Nakasha-Sanguino","2023/05/10","23:48:04","1683751684-37","Hydratooth Girdle","204395","item:204395::::::::70:103::3:8:6652:9415:9222:9219:9323:7979:1472:8767::::::","Bis","1","SHAMAN","Aberrus, the Shadowed Crucible-Normal","Magmorax","14","2569","28","Faulds of Infused Earth","","2","true","","Alvîn-Zul'jin","default",""
"Nakasha-Sanguino","2023/05/11","23:12:59","1683835979-3","Kagni's Scorching Talisman","202618","item:202618::::::::70:103::5:7:9409:9330:40:9414:8783:1485:8767::::::","Bis","2","SHAMAN","Aberrus, the Shadowed Crucible-Heroic","Assault of the Zaqali","15","2569","28","Elemental Lariat |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","2","true","","Alvîn-Zul'jin","default",""
"Nakasha-Sanguino","2023/05/12","00:08:23","1683839303-10","Hydratooth Girdle","204395","item:204395::::::::70:103::5:8:6652:9415:9226:9219:9409:9332:1485:8767::::::","Bis","2","SHAMAN","Aberrus, the Shadowed Crucible-Heroic","Magmorax","15","2569","10","Faulds of Infused Earth","","2","true","","Alvîn-Zul'jin","default",""
"Nakasha-Sanguino","2023/05/14","23:28:00","1684096080-9","Venerated Corrupting Fluid","202623","item:202623::::::::70:102::5:4:9409:9227:1485:8767::::::","Tier Set","0","SHAMAN","Aberrus, the Shadowed Crucible-Heroic","Echo of Neltharion","15","2569","24","Calderas of Infused Earth","","2","false","algun dia ","Codetuma-Zul'jin","default","true"
"Nakasha-Sanguino","2023/05/25","00:02:29","1684962149-15","Tormentor's Siphoning Signet","204466","item:204466::::::::70:102::5:6:6652:9414:9409:9331:1485:8767::::::","Bis","0","SHAMAN","Aberrus, the Shadowed Crucible-Heroic","Scalecommander Sarkareth","15","2569","24","Onyx Annulet","Ring of Frozen Rain","3","false","","Codetuma-Zul'jin","default",""
"Nakasha-Sanguino","2023/05/25","22:23:20","1685042600-3","Kazzara's Grafted Companion","202590","item:202590::::::::70:102::6:7:9410:9380:6652:9224:9218:1498:8767::::::","Transmog","0","SHAMAN","Aberrus, the Shadowed Crucible-Mythic","Kazzara, the Hellforged","16","2569","20","Thunderpads of the Cinderwolf","","6","false","","Codetuma-Zul'jin","default",""
"Nakasha-Sanguino","2023/05/31","22:12:05","1685560325-2","Hellsteel Mutilator","202557","item:202557::::::::70:102::5:5:9409:9330:6652:1485:8767::::::","Transmog","0","SHAMAN","Aberrus, the Shadowed Crucible-Heroic","Kazzara, the Hellforged","15","2569","25","Leaxa's Thought-Piercer","Targe of the Ancient Warder","6","false","","Codetuma-Zul'jin","default",""
"Nakasha-Sanguino","2023/06/01","22:12:22","1685646742-0","Scalecommander's Ebon Schynbalds","202584","item:202584::::::::70:102::5:7:43:9226:9221:9409:9333:1485:8767:1:28:2645:::::","Bis","0","SHAMAN","Zaralek Cavern-","Scalecommander Sarkareth","0","2454","0","Faultline Leggings","","2","false","","Codetuma-Zul'jin","default",""
"Nakasha-Sanguino","2023/06/18","22:27:52","1687116472-6","Wallclimber's Incursion Hatchet","204279","item:204279::::::::70:102::3:5:9321:7979:6652:1472:8767::::::","Transmog","0","SHAMAN","Aberrus, the Shadowed Crucible-Normal","Assault of the Zaqali","14","2569","13","Primal Molten Spellblade |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","Targe of the Ancient Warder","6","false","","Codetuma-Zul'jin","default",""
"Nakasha-Sanguino","2023/07/09","22:31:44","1688931104-10","Rashok's Molten Heart","202614","item:202614::::::::70:102::5:5:6652:9409:9331:1485:8767::::::","Bis","0","SHAMAN","Aberrus, the Shadowed Crucible-Heroic","Rashok, the Elder","15","2569","16","Rotcrusted Voodoo Doll","Screaming Black Dragonscale","2","false","","Codetuma-Zul'jin","default",""
"Nakasha-Sanguino","2023/07/13","22:28:07","1689276487-2","Venerated Ventilation Fluid","202633","item:202633::::::::70:102::6:4:9410:9231:1495:8767::::::","Tier Set","0","SHAMAN","Aberrus, the Shadowed Crucible-Mythic","The Vigilant Steward, Zskarn","16","2569","20","Adornments of the Cinderwolf","","1","false","bis para subir 447 ","Codetuma-Zul'jin","default","true"
"Droc-Sanguino","2023/05/10","22:15:33","1683746133-37","Dreadrift Stompers","202576","item:202576::::::::70:103::3:7:9321:7979:43:9222:9219:1472:8767::::::","Mejora","0","WARRIOR","Aberrus, the Shadowed Crucible-Normal","Kazzara, the Hellforged","14","2569","27","Suffused Sabatons","","4","true","","Alvîn-Zul'jin","default",""
"Droc-Sanguino","2023/05/11","23:13:10","1683835990-4","Kagni's Scorching Talisman","202618","item:202618::::::::70:103::5:7:9409:9330:6652:9415:8783:1485:8767::::::","Bis","0","WARRIOR","Aberrus, the Shadowed Crucible-Heroic","Assault of the Zaqali","15","2569","28","Mindbreaker Pendant","","2","true","","Alvîn-Zul'jin","default",""
"Droc-Sanguino","2023/05/25","00:01:14","1684962074-9","Proctor's Tactical Cleaver","204320","item:204320::::::::70:102::5:5:6652:9409:9332:1485:8767::::::","Mejora","0","WARRIOR","Aberrus, the Shadowed Crucible-Heroic","Scalecommander Sarkareth","15","2569","23","Hate-Sculpted Magma","Infernal Shadelance","5","false","2nd spec","Codetuma-Zul'jin","default",""
"Droc-Sanguino","2023/05/25","00:01:33","1684962093-11","Unyielding Goliath's Burgonet","202592","item:202592::::::::70:102::5:8:6652:9413:9226:9221:9409:9331:1485:8767::::::","Mejora","0","WARRIOR","Aberrus, the Shadowed Crucible-Heroic","Scalecommander Sarkareth","15","2569","23","Old Seafarer's Headpiece","","5","false","","Codetuma-Zul'jin","default",""
"Droc-Sanguino","2023/05/28","22:11:00","1685301060-4","Seal of the Defiant Hordes","202577","item:202577::::::::70:102::3:8:9321:7979:6652:9415:9222:9219:1472:8767::::::","Transmog","0","WARRIOR","Aberrus, the Shadowed Crucible-Normal","Assault of the Zaqali","14","2569","17","Primal Molten Greatbelt |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","6","false","","Codetuma-Zul'jin","default",""
"Droc-Sanguino","2023/05/28","22:53:59","1685303639-4","Zenith Melting Fluid","202630","item:202630::::::::70:105::3:4:7979:9229:1472:8767::::::","Tier Set","1","WARRIOR","Aberrus, the Shadowed Crucible-Normal","Magmorax","14","2569","16","Unyielding Goliath's Burgonet","","1","false","no tengo el casco","Codetuma-Zul'jin","default","true"
"Droc-Sanguino","2023/05/28","23:03:27","1685304207-5","Calamity's Herald","202558","item:202558::::::::70:105::3:5:6652:9324:7979:1472:8767::::::","Offspec","0","WARRIOR","Aberrus, the Shadowed Crucible-Normal","Echo of Neltharion","14","2569","17","Infernal Shadelance","","5","false","","Codetuma-Zul'jin","default",""
"Lïusah-Sanguino","2024/05/12","22:48:43","1715543323-12","Venerated Ephemeral Hypersphere","217330","item:217330::::::::70:577::84:5:10868:7980:10884:1504:8767::::::","Tier Set","0","PALADIN","Amirdrassil, the Dream's Hope-Heroic","Larodar, Keeper of the Flame","15","2549","15","Frostfire Legguards of Preparation |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","1","true","","Mîssah-Zul'jin","default","true"
"Lïusah-Sanguino","2024/05/12","23:15:57","1715544957-22","Fused Obsidian Sabatons","207156","item:207156::::::::70:577::84:7:6652:10873:7980:10331:10884:1543:8767::::::","Mejora","0","PALADIN","Amirdrassil, the Dream's Hope-Heroic","Smolderon","15","2549","17","Lavaforged Sollerets","","4","true","","Mîssah-Zul'jin","default",""
"Lïusah-Sanguino","2024/05/12","23:23:42","1715545422-25","Venerated Decelerating Chronograph","217326","item:217326::::::::70:577::84:5:10867:7980:10884:1507:8767::::::","Tier Set","0","PALADIN","Amirdrassil, the Dream's Hope-Heroic","Tindral Sageswift, Seer of the Flame","15","2549","17","Zealous Pyreknight's Barbute","","1","true","","Mîssah-Zul'jin","default","true"
"Lïusah-Sanguino","2024/05/15","22:16:41","1715800601-7","Venerated Blazing Dreamheart","207472","item:207472::::::::70:70::6:4:9513:7981:1520:8767::::::","Transmog","0","PALADIN","Amirdrassil, the Dream's Hope-Mythic","Tindral Sageswift, Seer of the Flame","16","2549","20","Heartfire Sentinel's Forgehelm","","6","false","","Lightdre-Zul'jin","default","true"
"Lïusah-Sanguino","2024/05/15","22:36:01","1715801761-16","Gholak, the Final Conflagration","207786","item:207786::::::::70:70::6:6:6652:7981:9576:9584:1520:8767::::::","Transmog","0","PALADIN","Amirdrassil, the Dream's Hope-Mythic","Fyrakk the Blazing","16","2549","20","Incandescent Soulcleaver","","6","false","","Lightdre-Zul'jin","default",""
"Lïusah-Sanguino","2024/05/22","21:54:53","1716404093-7","Agonizing Manacles","207150","item:207150::::::::70:70::6:7:6652:9599:9509:7981:9573:1511:8767::::::","Transmog","0","PALADIN","Amirdrassil, the Dream's Hope-Mythic","Igira the Cruel","16","2549","20","Primal Molten Vambraces |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","6","false","","Lightdre-Zul'jin","default",""
"Lïusah-Sanguino","2025/02/12","22:04:22","1739390662-2","Husk of Swallowing Darkness","212386","item:212386::::::::80:269::6:5:6652:10356:10260:1524:10255:1:28:2462:::::","Offspec","1","PALADIN","Nerub-ar Palace-Mythic","Ulgrax the Devourer","16","2657","20","","","5","false","","Liendresempa-Zul'jin","default",""
"Lïusah-Sanguino","2025/03/06","22:18:00","1741295901-8","Heaviestweight Title Belt","228873","item:228873::::::::80:262::3:7:6652:12176:11966:10354:11978:1488:10255:1:28:2462:::::","Mejora","0","PALADIN","Liberation of Undermine-Normal","Cauldron of Carnage","14","2769","26","Everforged Greatbelt |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","4","false","","Elcoka-Sanguino","default",""
"Lïusah-Sanguino","2025/03/06","22:28:00","1741296508-17","Semi-Charmed Amulet","228841","item:228841::::::::80:262::3:7:6652:10394:10392:10354:11978:1488:10255:1:28:2462:::::","Bis","1","PALADIN","Liberation of Undermine-Normal","Rik Reverb","14","2769","26","Amulet of Earthen Craftsmanship |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","2","false","","Elcoka-Sanguino","default",""
"Lïusah-Sanguino","2025/03/06","22:28:00","1741296529-19","Venerated Polished Gallybux","228817","item:228817::::::::80:262::3:4:11962:10354:1488:10255::::::","Tierset","2","PALADIN","Liberation of Undermine-Normal","Rik Reverb","14","2769","26","Entombed Seraph's Plumes","","1","false","tier set jeje goz (tengo 2 catalyst)","Elcoka-Sanguino","default","true"
"Lïusah-Sanguino","2025/03/06","22:28:00","1741296534-20","Frontman's Wondrous Wall","231311","item:231311::::::::80:262::3:5:6652:10354:11978:1488:10255:1:28:2462:::::","Offspec","0","PALADIN","Liberation of Undermine-Normal","Rik Reverb","14","2769","26","","","5","false","","Elcoka-Sanguino","default",""
"Lïusah-Sanguino","2025/03/06","22:38:00","1741297136-24","Venerated Rusty Gallybux","228813","item:228813::::::::80:262::3:4:11961:10354:1491:10255::::::","Tierset","2","PALADIN","Liberation of Undermine-Normal","Stix Bunkjunker","14","2769","26","Legplates of Broken Trust","","1","false","hago tier2 ","Elcoka-Sanguino","default","true"
"Lïusah-Sanguino","2025/03/06","22:48:00","1741297735-31","Test Subject's Clasps","228884","item:228884::::::::80:262::3:7:6652:12176:11966:10354:11979:1491:10255:1:28:2462:::::","Mejora","1","PALADIN","Liberation of Undermine-Normal","Sprocketmonger Lockenstock","14","2769","26","Everforged Vambraces |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","4","false","","Elcoka-Sanguino","default",""
"Lïusah-Sanguino","2025/03/06","23:40:00","1741300832-53","Capital Punisher","228891","item:228891::::::::80:262::3:6:41:10354:11980:12061:1494:10255:1:28:2462:::::","Mejora","1","PALADIN","Liberation of Undermine-Normal","Chrome King Gallywix","14","2769","19","Mutineer's Fate","","4","false","","Elcoka-Sanguino","default",""
"Lïusah-Sanguino","2025/03/06","23:40:00","1741300844-55","Cutthroat Competition Stompers","228887","item:228887::::::::80:262::3:6:6652:11966:10354:11980:1494:10255:1:28:2462:::::","Bis","1","PALADIN","Liberation of Undermine-Normal","Chrome King Gallywix","14","2769","19","Everforged Sabatons |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","2","false","","Elcoka-Sanguino","default",""
"Lïusah-Sanguino","2025/03/12","21:58:00","1741813193-0","Último acelerón del bólido","228876","item:228876::::::::80:70::68:6:6652:11964:11969:11215:1472:10255:1:28:2462:::::","Personal Loot - Non tradeable","0","PALADIN","Liberation of Undermine-Normal","Vexie and the Geargrinders","14","2769","26","","","PL","false","","Lïusah-Sanguino","",""
"Lïusah-Sanguino","2025/03/13","22:33:00","1741901613-9","Dumpmech Compactors","228849","item:228849::::::::80:262::5:6:6652:11967:10355:11987:1504:10255:1:28:2462:::::","Tierset","3","PALADIN","Liberation of Undermine-Heroic","Stix Bunkjunker","15","2769","26","Entombed Seraph's Castigation","","1","false","para catalizar","Elcoka-Sanguino","default",""
"Lïusah-Sanguino","2025/03/13","23:14:00","1741904043-12","Rompehuchas gigantesco","228905","item:228905::::::::80:70::69:5:6652:11979:11215:1491:10255:1:28:2462:::::","Personal Loot - Non tradeable","0","PALADIN","Liberation of Undermine-Heroic","One-Armed Bandit","15","2769","27","","","PL","false","","Lïusah-Sanguino","",""
"Lïusah-Sanguino","2025/03/16","23:45:00","1742165121-11","The Jastor Diamond","231265","item:231265::::::::80:264::5:7:6652:10395:10393:10355:11990:1514:10255:1:28:2462:::::","Bis","1","PALADIN","Liberation of Undermine-Heroic","Chrome King Gallywix","15","2769","22","Ring of Perpetual Conflict","Cyrce's Circlet","2","false","","Elcoka-Sanguino","default",""
"Lïusah-Sanguino","2025/03/17","22:10:00","1742245906-0","Silbato del foso de Vexie","230019","item:230019::::::::80:70::70:5:6652:11985:11215:1498:10255:1:28:2462:::::","Personal Loot - Non tradeable","0","PALADIN","Liberation of Undermine-Mythic","Vexie and the Geargrinders","16","2769","20","","","PL","false","","Lïusah-Sanguino","",""
"Lïusah-Sanguino","2025/03/19","22:04:00","1742418334-1","Palanca de cambios de mecánico","228892","item:228892::::::::80:70::69:5:6652:11977:11215:1485:10255:1:28:2462:::::","Personal Loot - Non tradeable","0","PALADIN","Liberation of Undermine-Heroic","Vexie and the Geargrinders","15","2769","26","","","PL","false","","Lïusah-Sanguino","",""
"Lïusah-Sanguino","2025/03/19","22:07:00","1742418547-5","Fullthrottle Facerig","228858","item:228858::::::::80:262::5:7:6652:12055:11967:10355:11985:1498:10255:1:28:2462:::::","Bis","1","PALADIN","Liberation of Undermine-Heroic","Vexie and the Geargrinders","15","2769","26","Aureate Sentry's Pledge","","2","false","","Elcoka-Sanguino","default",""
"Lïusah-Sanguino","2025/03/19","22:39:00","1742420396-22","Venerated Rusty Gallybux","228813","item:228813::::::::80:262::5:4:11961:10355:1504:10255::::::","Mejora","1","PALADIN","Liberation of Undermine-Heroic","Stix Bunkjunker","15","2769","27","Aureate Sentry's Legguards","","4","false","mejora ilvl","Elcoka-Sanguino","default","true"
"Lïusah-Sanguino","2025/03/26","22:25:00","1743024436-10","Frontman's Wondrous Wall","231311","item:231311::::::::80:1467::5:5:6652:10355:11986:1501:10255:1:28:2462:::::","Transmog","0","PALADIN","Liberation of Undermine-Heroic","Rik Reverb","15","2769","28","","","6","false","","Wyverno-Zul'jin","default",""
"Lïusah-Sanguino","2025/03/27","22:26:00","1743110867-9","Capital Punisher","228891","item:228891::::::::80:264::5:6:6652:10355:11988:12060:1507:10255:1:28:2462:::::","Transmog","0","PALADIN","Liberation of Undermine-Heroic","Chrome King Gallywix","15","2769","10","Crashing Thunderhammer","","6","false","","Elcoka-Sanguino","default",""
"Lïusah-Sanguino","2025/04/03","00:04:00","1743631457-56","Fullthrottle Facerig","228858","item:228858::::::::80:262::6:7:6652:12176:11998:10356:11991:1511:10255:1:28:2462:::::","Bis","2","PALADIN","Liberation of Undermine-Mythic","Vexie and the Geargrinders","16","2769","20","Fullthrottle Facerig","","2","false","","Elcoka-Sanguino","default",""
"Lïusah-Sanguino","2025/04/09","23:08:04","1744229284-9","Heaviestweight Title Belt","228873","item:228873::::::::80:581::6:7:6652:12176:11998:10356:11992:1514:10255:1:28:2462:::::","Mejora","1","PALADIN","Liberation of Undermine-Mythic","Cauldron of Carnage","16","2769","20","Automatic Waist Tightener","","4","false","para mejorar gratis","Lasttime-Uldum","default",""
"Lïusah-Sanguino","2025/04/23","22:40:00","1745440844-3","Venerated Bloody Gallybux","228805","item:228805::::::::80:264::6:4:11959:10356:1514:10255::::::","Tierset","0","PALADIN","Liberation of Undermine-Mythic","Cauldron of Carnage","16","2769","20","Aureate Sentry's Gauntlets","","1","false","mejora ilvl","Elcoka-Sanguino","default","true"
